series_id,date,value
TEDRATE,12-27-2017 00:00:00,0.27
TEDRATE,12-28-2017 00:00:00,0.32
TEDRATE,12-29-2017 00:00:00,0.32
TLAACBW027NBOG,01-05-2000 00:00,5628.536
TLAACBW027NBOG,01-12-2000 00:00,5616.717
TLAACBW027NBOG,01-19-2000 00:00:00,5649.29
TLAACBW027NBOG,01-26-2000 00:00:00,5613.13
TLAACBW027NBOG,02-02-2000 00:00,5633.429
TLAACBW027NBOG,02-09-2000 00:00,5623.344
TLAACBW027NBOG,02-16-2000 00:00:00,5636.222
TLAACBW027NBOG,02-23-2000 00:00:00,5660.015
TLAACBW027NBOG,03-01-2000 00:00,5702.622
TLAACBW027NBOG,03-08-2000 00:00,5693.664
TLAACBW027NBOG,03-15-2000 00:00:00,5688.536
TLAACBW027NBOG,03-22-2000 00:00:00,5668.652
TLAACBW027NBOG,03-29-2000 00:00:00,5676.188
TLAACBW027NBOG,04-05-2000 00:00,5719.104
TLAACBW027NBOG,04-12-2000 00:00,5728.669
TLAACBW027NBOG,04-19-2000 00:00:00,5758.236
TLAACBW027NBOG,04-26-2000 00:00:00,5784.114
TLAACBW027NBOG,05-03-2000 00:00,5821.486
TLAACBW027NBOG,05-10-2000 00:00,5798.946
TLAACBW027NBOG,05-17-2000 00:00:00,5810.401
TLAACBW027NBOG,05-24-2000 00:00:00,5786.153
TLAACBW027NBOG,05-31-2000 00:00:00,5892.849
TLAACBW027NBOG,06-07-2000 00:00,5817.847
TLAACBW027NBOG,06-14-2000 00:00:00,5839.435
TLAACBW027NBOG,06-21-2000 00:00:00,5851.573
TLAACBW027NBOG,06-28-2000 00:00:00,5857.451
TLAACBW027NBOG,07-05-2000 00:00,5903.249
TLAACBW027NBOG,07-12-2000 00:00,5835.461
TLAACBW027NBOG,07-19-2000 00:00:00,5850.143
TLAACBW027NBOG,07-26-2000 00:00:00,5858.422
TLAACBW027NBOG,08-02-2000 00:00,5889.952
TLAACBW027NBOG,08-09-2000 00:00,5880.963
TLAACBW027NBOG,08-16-2000 00:00:00,5887.273
TLAACBW027NBOG,08-23-2000 00:00:00,5886.292
TLAACBW027NBOG,08-30-2000 00:00:00,5913.442
TLAACBW027NBOG,09-06-2000 00:00,5976.028
TLAACBW027NBOG,09-13-2000 00:00:00,5949.009
TLAACBW027NBOG,09-20-2000 00:00:00,5982.95
TLAACBW027NBOG,09-27-2000 00:00:00,5938.838
TLAACBW027NBOG,10-04-2000 00:00,5969.811
TLAACBW027NBOG,10-11-2000 00:00,5995.602
TLAACBW027NBOG,10-18-2000 00:00:00,5983.847
TLAACBW027NBOG,10-25-2000 00:00:00,5979.383
TLAACBW027NBOG,11-01-2000 00:00,6051.622
TLAACBW027NBOG,11-08-2000 00:00,6008.953
TLAACBW027NBOG,11-15-2000 00:00:00,6026.028
TLAACBW027NBOG,11-22-2000 00:00:00,6030.696
TLAACBW027NBOG,11-29-2000 00:00:00,6050.959
TLAACBW027NBOG,12-06-2000 00:00,6073.241
TLAACBW027NBOG,12-13-2000 00:00:00,6092.194
TLAACBW027NBOG,12-20-2000 00:00:00,6131.166
TLAACBW027NBOG,12-27-2000 00:00:00,6181.933
TLAACBW027NBOG,01-03-2001 00:00,6234.802
TLAACBW027NBOG,01-10-2001 00:00,6172.016
TLAACBW027NBOG,01-17-2001 00:00:00,6208.718
TLAACBW027NBOG,01-24-2001 00:00:00,6155.071
TLAACBW027NBOG,01-31-2001 00:00:00,6190.459
TLAACBW027NBOG,02-07-2001 00:00,6123.62
TLAACBW027NBOG,02-14-2001 00:00:00,6113.286
TLAACBW027NBOG,02-21-2001 00:00:00,6145.1
TLAACBW027NBOG,02-28-2001 00:00:00,6191.105
TLAACBW027NBOG,03-07-2001 00:00,6167.446
TLAACBW027NBOG,03-14-2001 00:00:00,6157.481
TLAACBW027NBOG,03-21-2001 00:00:00,6178.682
TLAACBW027NBOG,03-28-2001 00:00:00,6148.645
TLAACBW027NBOG,04-04-2001 00:00,6219.671
TLAACBW027NBOG,04-11-2001 00:00,6212.527
TLAACBW027NBOG,04-18-2001 00:00:00,6249.713
TLAACBW027NBOG,04-25-2001 00:00:00,6214.442
TLAACBW027NBOG,05-02-2001 00:00,6236.717
TLAACBW027NBOG,05-09-2001 00:00,6204.151
TLAACBW027NBOG,05-16-2001 00:00:00,6197.289
TLAACBW027NBOG,05-23-2001 00:00:00,6151.011
TLAACBW027NBOG,05-30-2001 00:00:00,6246.725
TLAACBW027NBOG,06-06-2001 00:00,6200.306
TLAACBW027NBOG,06-13-2001 00:00:00,6184.897
TLAACBW027NBOG,06-20-2001 00:00:00,6179.75
TLAACBW027NBOG,06-27-2001 00:00:00,6157.045
TLAACBW027NBOG,07-04-2001 00:00,6213.834
TLAACBW027NBOG,07-11-2001 00:00,6143.74
TLAACBW027NBOG,07-18-2001 00:00:00,6155.992
TLAACBW027NBOG,07-25-2001 00:00:00,6164.271
TLAACBW027NBOG,08-01-2001 00:00,6264.917
TLAACBW027NBOG,08-08-2001 00:00,6196.787
TLAACBW027NBOG,08-15-2001 00:00:00,6202.166
TLAACBW027NBOG,08-22-2001 00:00:00,6190.552
TLAACBW027NBOG,08-29-2001 00:00:00,6239.295
TLAACBW027NBOG,09-05-2001 00:00,6326.045
TLAACBW027NBOG,09-12-2001 00:00,6741.268
TLAACBW027NBOG,09-19-2001 00:00:00,6458.75
TLAACBW027NBOG,09-26-2001 00:00:00,6363.435
TLAACBW027NBOG,10-03-2001 00:00,6374.892
TLAACBW027NBOG,10-10-2001 00:00,6391.032
TLAACBW027NBOG,10-17-2001 00:00:00,6373.405
TLAACBW027NBOG,10-24-2001 00:00:00,6343.81
TLAACBW027NBOG,10-31-2001 00:00:00,6461.903
TLAACBW027NBOG,11-07-2001 00:00,6446.692
TLAACBW027NBOG,11-14-2001 00:00:00,6492.614
TLAACBW027NBOG,11-21-2001 00:00:00,6428.124
TLAACBW027NBOG,11-28-2001 00:00:00,6417.052
TLAACBW027NBOG,12-05-2001 00:00,6452.425
TLAACBW027NBOG,12-12-2001 00:00,6459.535
TLAACBW027NBOG,12-19-2001 00:00:00,6434.36
TLAACBW027NBOG,12-26-2001 00:00:00,6460.803
TLAACBW027NBOG,01-02-2002 00:00,6475.93
TLAACBW027NBOG,01-09-2002 00:00,6423.781
TLAACBW027NBOG,01-16-2002 00:00:00,6403.901
TLAACBW027NBOG,01-23-2002 00:00:00,6420.314
TLAACBW027NBOG,01-30-2002 00:00:00,6375.398
TLAACBW027NBOG,02-06-2002 00:00,6390.946
TLAACBW027NBOG,02-13-2002 00:00:00,6369.667
TLAACBW027NBOG,02-20-2002 00:00:00,6397.2
TLAACBW027NBOG,02-27-2002 00:00:00,6363.897
TLAACBW027NBOG,03-06-2002 00:00,6351.813
TLAACBW027NBOG,03-13-2002 00:00:00,6309.356
TLAACBW027NBOG,03-20-2002 00:00:00,6319.063
TLAACBW027NBOG,03-27-2002 00:00:00,6315.798
TLAACBW027NBOG,04-03-2002 00:00,6370.239
TLAACBW027NBOG,04-10-2002 00:00,6366.188
TLAACBW027NBOG,04-17-2002 00:00:00,6382.868
TLAACBW027NBOG,04-24-2002 00:00:00,6351.322
TLAACBW027NBOG,05-01-2002 00:00,6408.509
TLAACBW027NBOG,05-08-2002 00:00,6350.672
TLAACBW027NBOG,05-15-2002 00:00:00,6387.099
TLAACBW027NBOG,05-22-2002 00:00:00,6352.205
TLAACBW027NBOG,05-29-2002 00:00:00,6419.236
TLAACBW027NBOG,06-05-2002 00:00,6414.958
TLAACBW027NBOG,06-12-2002 00:00,6402.526
TLAACBW027NBOG,06-19-2002 00:00:00,6415.187
TLAACBW027NBOG,06-26-2002 00:00:00,6406.013
TLAACBW027NBOG,07-03-2002 00:00,6421.293
TLAACBW027NBOG,07-10-2002 00:00,6404.832
TLAACBW027NBOG,07-17-2002 00:00:00,6403.064
TLAACBW027NBOG,07-24-2002 00:00:00,6446.783
TLAACBW027NBOG,07-31-2002 00:00:00,6520.182
TLAACBW027NBOG,08-07-2002 00:00,6512.774
TLAACBW027NBOG,08-14-2002 00:00:00,6563.22
TLAACBW027NBOG,08-21-2002 00:00:00,6539.531
TLAACBW027NBOG,08-28-2002 00:00:00,6567.482
TLAACBW027NBOG,09-04-2002 00:00,6707.814
TLAACBW027NBOG,09-11-2002 00:00,6625.351
TLAACBW027NBOG,09-18-2002 00:00:00,6651.498
TLAACBW027NBOG,09-25-2002 00:00:00,6636.693
TLAACBW027NBOG,10-02-2002 00:00,6725.726
TLAACBW027NBOG,10-09-2002 00:00,6716.895
TLAACBW027NBOG,10-16-2002 00:00:00,6772.885
TLAACBW027NBOG,10-23-2002 00:00:00,6723.025
TLAACBW027NBOG,10-30-2002 00:00:00,6801.95
TLAACBW027NBOG,11-06-2002 00:00,6858.412
TLAACBW027NBOG,11-13-2002 00:00:00,6918.087
TLAACBW027NBOG,11-20-2002 00:00:00,6841.752
TLAACBW027NBOG,11-27-2002 00:00:00,6905.844
TLAACBW027NBOG,12-04-2002 00:00,6888.372
TLAACBW027NBOG,12-11-2002 00:00,6986.533
TLAACBW027NBOG,12-18-2002 00:00:00,7010.975
TLAACBW027NBOG,12-25-2002 00:00:00,7038.058
TLAACBW027NBOG,01-01-2003 00:00,6988.656
TLAACBW027NBOG,01-08-2003 00:00,6923.071
TLAACBW027NBOG,01-15-2003 00:00:00,6941.207
TLAACBW027NBOG,01-22-2003 00:00:00,6934.236
TLAACBW027NBOG,01-29-2003 00:00:00,6900.874
TLAACBW027NBOG,02-05-2003 00:00,6975.75
TLAACBW027NBOG,02-12-2003 00:00,6965.597
TLAACBW027NBOG,02-19-2003 00:00:00,7016.904
TLAACBW027NBOG,02-26-2003 00:00:00,6997.826
TLAACBW027NBOG,03-05-2003 00:00,7069.898
TLAACBW027NBOG,03-12-2003 00:00,7059.891
TLAACBW027NBOG,03-19-2003 00:00:00,7002.747
TLAACBW027NBOG,03-26-2003 00:00:00,6958.33
TLAACBW027NBOG,04-02-2003 00:00,7050.263
TLAACBW027NBOG,04-09-2003 00:00,7019.144
TLAACBW027NBOG,04-16-2003 00:00:00,7066.923
TLAACBW027NBOG,04-23-2003 00:00:00,7046.156
TLAACBW027NBOG,04-30-2003 00:00:00,7155.308
TLAACBW027NBOG,05-07-2003 00:00,7157.788
TLAACBW027NBOG,05-14-2003 00:00:00,7187.959
TLAACBW027NBOG,05-21-2003 00:00:00,7138.573
TLAACBW027NBOG,05-28-2003 00:00:00,7213.383
TLAACBW027NBOG,06-04-2003 00:00,7270.061
TLAACBW027NBOG,06-11-2003 00:00,7276.962
TLAACBW027NBOG,06-18-2003 00:00:00,7242.442
TLAACBW027NBOG,06-25-2003 00:00:00,7224.218
TLAACBW027NBOG,07-02-2003 00:00,7344.884
TLAACBW027NBOG,07-09-2003 00:00,7281.175
TLAACBW027NBOG,07-16-2003 00:00:00,7248.659
TLAACBW027NBOG,07-23-2003 00:00:00,7246.148
TLAACBW027NBOG,07-30-2003 00:00:00,7301.27
TLAACBW027NBOG,08-06-2003 00:00,7327.88
TLAACBW027NBOG,08-13-2003 00:00:00,7301.624
TLAACBW027NBOG,08-20-2003 00:00:00,7257.561
TLAACBW027NBOG,08-27-2003 00:00:00,7220.465
TLAACBW027NBOG,09-03-2003 00:00,7363.626
TLAACBW027NBOG,09-10-2003 00:00,7314.6
TLAACBW027NBOG,09-17-2003 00:00:00,7265.056
TLAACBW027NBOG,09-24-2003 00:00:00,7187.977
TLAACBW027NBOG,10-01-2003 00:00,7317.881
TLAACBW027NBOG,10-08-2003 00:00,7222.156
TLAACBW027NBOG,10-15-2003 00:00:00,7297.687
TLAACBW027NBOG,10-22-2003 00:00:00,7224.507
TLAACBW027NBOG,10-29-2003 00:00:00,7249.802
TLAACBW027NBOG,11-05-2003 00:00,7288.66
TLAACBW027NBOG,11-12-2003 00:00,7364.832
TLAACBW027NBOG,11-19-2003 00:00:00,7304.339
TLAACBW027NBOG,11-26-2003 00:00:00,7325.766
TLAACBW027NBOG,12-03-2003 00:00,7280.392
TLAACBW027NBOG,12-10-2003 00:00,7310.94
TLAACBW027NBOG,12-17-2003 00:00:00,7389.74
TLAACBW027NBOG,12-24-2003 00:00:00,7384.272
TLAACBW027NBOG,12-31-2003 00:00:00,7388.657
TLAACBW027NBOG,01-07-2004 00:00,7352.923
TLAACBW027NBOG,01-14-2004 00:00:00,7396.646
TLAACBW027NBOG,01-21-2004 00:00:00,7430.987
TLAACBW027NBOG,01-28-2004 00:00:00,7442.455
TLAACBW027NBOG,02-04-2004 00:00,7473.128
TLAACBW027NBOG,02-11-2004 00:00,7519.77
TLAACBW027NBOG,02-18-2004 00:00:00,7605.7
TLAACBW027NBOG,02-25-2004 00:00:00,7455.939
TLAACBW027NBOG,03-03-2004 00:00,7499.712
TLAACBW027NBOG,03-10-2004 00:00,7530.092
TLAACBW027NBOG,03-17-2004 00:00:00,7528.297
TLAACBW027NBOG,03-24-2004 00:00:00,7520.307
TLAACBW027NBOG,03-31-2004 00:00:00,7582.368
TLAACBW027NBOG,04-07-2004 00:00,7592.691
TLAACBW027NBOG,04-14-2004 00:00:00,7656.194
TLAACBW027NBOG,04-21-2004 00:00:00,7648.997
TLAACBW027NBOG,04-28-2004 00:00:00,7656.268
TLAACBW027NBOG,05-05-2004 00:00,7644.114
TLAACBW027NBOG,05-12-2004 00:00,7672.61
TLAACBW027NBOG,05-19-2004 00:00:00,7618.601
TLAACBW027NBOG,05-26-2004 00:00:00,7629.377
TLAACBW027NBOG,06-02-2004 00:00,7725.248
TLAACBW027NBOG,06-09-2004 00:00,7695.67
TLAACBW027NBOG,06-16-2004 00:00:00,7732.95
TLAACBW027NBOG,06-23-2004 00:00:00,7717.16
TLAACBW027NBOG,06-30-2004 00:00:00,7790.954
TLAACBW027NBOG,07-07-2004 00:00,7845.668
TLAACBW027NBOG,07-14-2004 00:00:00,7810.828
TLAACBW027NBOG,07-21-2004 00:00:00,7793.315
TLAACBW027NBOG,07-28-2004 00:00:00,7808.662
TLAACBW027NBOG,08-04-2004 00:00,7844.887
TLAACBW027NBOG,08-11-2004 00:00,7852.221
TLAACBW027NBOG,08-18-2004 00:00:00,7834.102
TLAACBW027NBOG,08-25-2004 00:00:00,7816.102
TLAACBW027NBOG,09-01-2004 00:00,7920.738
TLAACBW027NBOG,09-08-2004 00:00,7957.947
TLAACBW027NBOG,09-15-2004 00:00:00,7994.233
TLAACBW027NBOG,09-22-2004 00:00:00,7962.775
TLAACBW027NBOG,09-29-2004 00:00:00,7953.739
TLAACBW027NBOG,10-06-2004 00:00,7929.197
TLAACBW027NBOG,10-13-2004 00:00:00,7983.936
TLAACBW027NBOG,10-20-2004 00:00:00,7955.645
TLAACBW027NBOG,10-27-2004 00:00:00,7963.877
TLAACBW027NBOG,11-03-2004 00:00,8022.355
TLAACBW027NBOG,11-10-2004 00:00,8060.609
TLAACBW027NBOG,11-17-2004 00:00:00,7992.851
TLAACBW027NBOG,11-24-2004 00:00:00,8067.199
TLAACBW027NBOG,12-01-2004 00:00,8093.847
TLAACBW027NBOG,12-08-2004 00:00,8086.119
TLAACBW027NBOG,12-15-2004 00:00:00,8111.545
TLAACBW027NBOG,12-22-2004 00:00:00,8054.692
TLAACBW027NBOG,12-29-2004 00:00:00,8058.952
TLAACBW027NBOG,01-05-2005 00:00,8064.492
TLAACBW027NBOG,01-12-2005 00:00,8060.253
TLAACBW027NBOG,01-19-2005 00:00:00,8158.326
TLAACBW027NBOG,01-26-2005 00:00:00,8078.693
TLAACBW027NBOG,02-02-2005 00:00,8156.185
TLAACBW027NBOG,02-09-2005 00:00,8119.301
TLAACBW027NBOG,02-16-2005 00:00:00,8128.396
TLAACBW027NBOG,02-23-2005 00:00:00,8229.644
TLAACBW027NBOG,03-02-2005 00:00,8232.401
TLAACBW027NBOG,03-09-2005 00:00,8225.247
TLAACBW027NBOG,03-16-2005 00:00:00,8287.567
TLAACBW027NBOG,03-23-2005 00:00:00,8265.221
TLAACBW027NBOG,03-30-2005 00:00:00,8255.82
TLAACBW027NBOG,04-06-2005 00:00,8264.009
TLAACBW027NBOG,04-13-2005 00:00:00,8294.864
TLAACBW027NBOG,04-20-2005 00:00:00,8321.064
TLAACBW027NBOG,04-27-2005 00:00:00,8308.499
TLAACBW027NBOG,05-04-2005 00:00,8326.557
TLAACBW027NBOG,05-11-2005 00:00,8335.732
TLAACBW027NBOG,05-18-2005 00:00:00,8336.784
TLAACBW027NBOG,05-25-2005 00:00:00,8363.58
TLAACBW027NBOG,06-01-2005 00:00,8499.243
TLAACBW027NBOG,06-08-2005 00:00,8457.421
TLAACBW027NBOG,06-15-2005 00:00:00,8407.534
TLAACBW027NBOG,06-22-2005 00:00:00,8407.436
TLAACBW027NBOG,06-29-2005 00:00:00,8400.452
TLAACBW027NBOG,07-06-2005 00:00,8440.96
TLAACBW027NBOG,07-13-2005 00:00:00,8408.758
TLAACBW027NBOG,07-20-2005 00:00:00,8434.584
TLAACBW027NBOG,07-27-2005 00:00:00,8438.224
TLAACBW027NBOG,08-03-2005 00:00,8546.336
TLAACBW027NBOG,08-10-2005 00:00,8506.053
TLAACBW027NBOG,08-17-2005 00:00:00,8517.099
TLAACBW027NBOG,08-24-2005 00:00:00,8542.272
TLAACBW027NBOG,08-31-2005 00:00:00,8631.16
TLAACBW027NBOG,09-07-2005 00:00,8645.994
TLAACBW027NBOG,09-14-2005 00:00:00,8644.23
TLAACBW027NBOG,09-21-2005 00:00:00,8627.118
TLAACBW027NBOG,09-28-2005 00:00:00,8651.365
TLAACBW027NBOG,10-05-2005 00:00,8616.018
TLAACBW027NBOG,10-12-2005 00:00,8697.221
TLAACBW027NBOG,10-19-2005 00:00:00,8655.032
TLAACBW027NBOG,10-26-2005 00:00:00,8651.693
TLAACBW027NBOG,11-02-2005 00:00,8706.463
TLAACBW027NBOG,11-09-2005 00:00,8700.593
TLAACBW027NBOG,11-16-2005 00:00:00,8728.359
TLAACBW027NBOG,11-23-2005 00:00:00,8759.462
TLAACBW027NBOG,11-30-2005 00:00:00,8742.858
TLAACBW027NBOG,12-07-2005 00:00,8761.941
TLAACBW027NBOG,12-14-2005 00:00:00,8785.643
TLAACBW027NBOG,12-21-2005 00:00:00,8835.658
TLAACBW027NBOG,12-28-2005 00:00:00,8856.232
TLAACBW027NBOG,01-04-2006 00:00,8851.095
TLAACBW027NBOG,01-11-2006 00:00,8783.559
TLAACBW027NBOG,01-18-2006 00:00:00,8867.209
TLAACBW027NBOG,01-25-2006 00:00:00,8857.911
TLAACBW027NBOG,02-01-2006 00:00,8906.795
TLAACBW027NBOG,02-08-2006 00:00,8875.261
TLAACBW027NBOG,02-15-2006 00:00:00,8915.914
TLAACBW027NBOG,02-22-2006 00:00:00,8917.73
TLAACBW027NBOG,03-01-2006 00:00,8962.178
TLAACBW027NBOG,03-08-2006 00:00,8942.463
TLAACBW027NBOG,03-15-2006 00:00:00,8974.683
TLAACBW027NBOG,03-22-2006 00:00:00,8952.056
TLAACBW027NBOG,03-29-2006 00:00:00,8983.084
TLAACBW027NBOG,04-05-2006 00:00,9032.775
TLAACBW027NBOG,04-12-2006 00:00,9074.721
TLAACBW027NBOG,04-19-2006 00:00:00,9097.887
TLAACBW027NBOG,04-26-2006 00:00:00,9138.921
TLAACBW027NBOG,05-03-2006 00:00,9180.726
TLAACBW027NBOG,05-10-2006 00:00,9195.229
TLAACBW027NBOG,05-17-2006 00:00:00,9192.307
TLAACBW027NBOG,05-24-2006 00:00:00,9204.037
TLAACBW027NBOG,05-31-2006 00:00:00,9305.055
TLAACBW027NBOG,06-07-2006 00:00,9229.271
TLAACBW027NBOG,06-14-2006 00:00:00,9267.9
TLAACBW027NBOG,06-21-2006 00:00:00,9222.597
TLAACBW027NBOG,06-28-2006 00:00:00,9204.183
TLAACBW027NBOG,07-05-2006 00:00,9258.329
TLAACBW027NBOG,07-12-2006 00:00,9223.511
TLAACBW027NBOG,07-19-2006 00:00:00,9267.202
TLAACBW027NBOG,07-26-2006 00:00:00,9243.441
TLAACBW027NBOG,08-02-2006 00:00,9295.69
TLAACBW027NBOG,08-09-2006 00:00,9266.645
TLAACBW027NBOG,08-16-2006 00:00:00,9286.065
TLAACBW027NBOG,08-23-2006 00:00:00,9314.796
TLAACBW027NBOG,08-30-2006 00:00:00,9352.524
TLAACBW027NBOG,09-06-2006 00:00,9403.7
TLAACBW027NBOG,09-13-2006 00:00:00,9374.424
TLAACBW027NBOG,09-20-2006 00:00:00,9332.769
TLAACBW027NBOG,09-27-2006 00:00:00,9372.949
TLAACBW027NBOG,10-04-2006 00:00,9592.171
TLAACBW027NBOG,10-11-2006 00:00,9654.507
TLAACBW027NBOG,10-18-2006 00:00:00,9522.042
TLAACBW027NBOG,10-25-2006 00:00:00,9529.956
TLAACBW027NBOG,11-01-2006 00:00,9642.189
TLAACBW027NBOG,11-08-2006 00:00,9616.907
TLAACBW027NBOG,11-15-2006 00:00:00,9644.431
TLAACBW027NBOG,11-22-2006 00:00:00,9698.794
TLAACBW027NBOG,11-29-2006 00:00:00,9744.001
TLAACBW027NBOG,12-06-2006 00:00,9766.455
TLAACBW027NBOG,12-13-2006 00:00:00,9748.826
TLAACBW027NBOG,12-20-2006 00:00:00,9796.436
TLAACBW027NBOG,12-27-2006 00:00:00,9856.617
TLAACBW027NBOG,01-03-2007 00:00,9869.583
TLAACBW027NBOG,01-10-2007 00:00,9784.826
TLAACBW027NBOG,01-17-2007 00:00:00,9856.189
TLAACBW027NBOG,01-24-2007 00:00:00,9836.664
TLAACBW027NBOG,01-31-2007 00:00:00,9881.093
TLAACBW027NBOG,02-07-2007 00:00,9834.87
TLAACBW027NBOG,02-14-2007 00:00:00,9869.094
TLAACBW027NBOG,02-21-2007 00:00:00,9893.368
TLAACBW027NBOG,02-28-2007 00:00:00,9973.502
TLAACBW027NBOG,03-07-2007 00:00,9929.943
TLAACBW027NBOG,03-14-2007 00:00:00,9831.058
TLAACBW027NBOG,03-21-2007 00:00:00,9776.881
TLAACBW027NBOG,03-28-2007 00:00:00,9845.29
TLAACBW027NBOG,04-04-2007 00:00,9911.251
TLAACBW027NBOG,04-11-2007 00:00,9921.304
TLAACBW027NBOG,04-18-2007 00:00:00,9935.967
TLAACBW027NBOG,04-25-2007 00:00:00,9946.661
TLAACBW027NBOG,05-02-2007 00:00,9969.924
TLAACBW027NBOG,05-09-2007 00:00,9971.049
TLAACBW027NBOG,05-16-2007 00:00:00,9948.484
TLAACBW027NBOG,05-23-2007 00:00:00,9951.31
TLAACBW027NBOG,05-30-2007 00:00:00,10058.743
TLAACBW027NBOG,06-06-2007 00:00,10027.045
TLAACBW027NBOG,06-13-2007 00:00:00,10031.13
TLAACBW027NBOG,06-20-2007 00:00:00,10039.711
TLAACBW027NBOG,06-27-2007 00:00:00,10022.98
TLAACBW027NBOG,07-04-2007 00:00,10129.863
TLAACBW027NBOG,07-11-2007 00:00,10073.326
TLAACBW027NBOG,07-18-2007 00:00:00,10072.688
TLAACBW027NBOG,07-25-2007 00:00:00,10100.912
TLAACBW027NBOG,08-01-2007 00:00,10175.067
TLAACBW027NBOG,08-08-2007 00:00,10169.045
TLAACBW027NBOG,08-15-2007 00:00:00,10278.427
TLAACBW027NBOG,08-22-2007 00:00:00,10292.876
TLAACBW027NBOG,08-29-2007 00:00:00,10354.631
TLAACBW027NBOG,09-05-2007 00:00,10449.438
TLAACBW027NBOG,09-12-2007 00:00,10532.73
TLAACBW027NBOG,09-19-2007 00:00:00,10438.144
TLAACBW027NBOG,09-26-2007 00:00:00,10519.911
TLAACBW027NBOG,10-03-2007 00:00,10510.313
TLAACBW027NBOG,10-10-2007 00:00,10592.109
TLAACBW027NBOG,10-17-2007 00:00:00,10560.285
TLAACBW027NBOG,10-24-2007 00:00:00,10627.174
TLAACBW027NBOG,10-31-2007 00:00:00,10716.497
TLAACBW027NBOG,11-07-2007 00:00,10770.084
TLAACBW027NBOG,11-14-2007 00:00:00,10796.967
TLAACBW027NBOG,11-21-2007 00:00:00,10850.302
TLAACBW027NBOG,11-28-2007 00:00:00,10848.069
TLAACBW027NBOG,12-05-2007 00:00,10864.161
TLAACBW027NBOG,12-12-2007 00:00,10817.241
TLAACBW027NBOG,12-19-2007 00:00:00,10876.839
TLAACBW027NBOG,12-26-2007 00:00:00,10915.435
TLAACBW027NBOG,01-02-2008 00:00,10959.511
TLAACBW027NBOG,01-09-2008 00:00,10897.303
TLAACBW027NBOG,01-16-2008 00:00:00,10925.488
TLAACBW027NBOG,01-23-2008 00:00:00,11017.038
TLAACBW027NBOG,01-30-2008 00:00:00,11014.136
TLAACBW027NBOG,02-06-2008 00:00,10995.907
TLAACBW027NBOG,02-13-2008 00:00:00,10974.086
TLAACBW027NBOG,02-20-2008 00:00:00,10998.269
TLAACBW027NBOG,02-27-2008 00:00:00,11012.099
TLAACBW027NBOG,03-05-2008 00:00,11062.613
TLAACBW027NBOG,03-12-2008 00:00,11118.685
TLAACBW027NBOG,03-19-2008 00:00:00,11156.291
TLAACBW027NBOG,03-26-2008 00:00:00,11115.189
TLAACBW027NBOG,04-02-2008 00:00,11064.009
TLAACBW027NBOG,04-09-2008 00:00,11042.544
TLAACBW027NBOG,04-16-2008 00:00:00,11014.491
TLAACBW027NBOG,04-23-2008 00:00:00,11039.915
TLAACBW027NBOG,04-30-2008 00:00:00,11074.83
TLAACBW027NBOG,05-07-2008 00:00,11010.263
TLAACBW027NBOG,05-14-2008 00:00:00,10967.411
TLAACBW027NBOG,05-21-2008 00:00:00,10985.905
TLAACBW027NBOG,05-28-2008 00:00:00,11014.594
TLAACBW027NBOG,06-04-2008 00:00,11006.895
TLAACBW027NBOG,06-11-2008 00:00,10952.861
TLAACBW027NBOG,06-18-2008 00:00:00,10965.292
TLAACBW027NBOG,06-25-2008 00:00:00,10915.804
TLAACBW027NBOG,07-02-2008 00:00,10977.075
TLAACBW027NBOG,07-09-2008 00:00,10943.643
TLAACBW027NBOG,07-16-2008 00:00:00,10949.7
TLAACBW027NBOG,07-23-2008 00:00:00,10890.249
TLAACBW027NBOG,07-30-2008 00:00:00,10959.362
TLAACBW027NBOG,08-06-2008 00:00,10925.391
TLAACBW027NBOG,08-13-2008 00:00:00,10948.552
TLAACBW027NBOG,08-20-2008 00:00:00,10944.148
TLAACBW027NBOG,08-27-2008 00:00:00,10954.18
TLAACBW027NBOG,09-03-2008 00:00,11032.235
TLAACBW027NBOG,09-10-2008 00:00,11047.889
TLAACBW027NBOG,09-17-2008 00:00:00,11291.495
TLAACBW027NBOG,09-24-2008 00:00:00,11292.937
TLAACBW027NBOG,10-01-2008 00:00,11764.806
TLAACBW027NBOG,10-08-2008 00:00,11833.224
TLAACBW027NBOG,10-15-2008 00:00:00,11927.32
TLAACBW027NBOG,10-22-2008 00:00:00,11992.886
TLAACBW027NBOG,10-29-2008 00:00:00,12094.767
TLAACBW027NBOG,11-05-2008 00:00,12075.194
TLAACBW027NBOG,11-12-2008 00:00,12187.659
TLAACBW027NBOG,11-19-2008 00:00:00,12166.853
TLAACBW027NBOG,11-26-2008 00:00:00,12219.625
TLAACBW027NBOG,12-03-2008 00:00,12342.395
TLAACBW027NBOG,12-10-2008 00:00,12446.469
TLAACBW027NBOG,12-17-2008 00:00:00,12440.431
TLAACBW027NBOG,12-24-2008 00:00:00,12424.043
TLAACBW027NBOG,12-31-2008 00:00:00,12357.866
TLAACBW027NBOG,01-07-2009 00:00,12315.069
TLAACBW027NBOG,01-14-2009 00:00:00,12337.404
TLAACBW027NBOG,01-21-2009 00:00:00,12344.192
TLAACBW027NBOG,01-28-2009 00:00:00,12158.526
TLAACBW027NBOG,02-04-2009 00:00,12076.723
TLAACBW027NBOG,02-11-2009 00:00,12019.415
